,TITLE,SENTENCE,WORD_COUNT,IS_STOP_COUNT,POS_TAGS,STRUCTURED_POS,LENGTH_CATEGORY,STOP_CATEGORY,POS_CATEGORY
28,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"In effect, if all notions are of equal merit and require no further development or jus-tification relative to accepted or validated understandings,then there is no reason to engage in the exploration of con-ceptual change from either bank of the theoretical river",41,23,"{'ADP': 7, 'NOUN': 14, 'PUNCT': 4, 'SCONJ': 1, 'DET': 6, 'AUX': 1, 'ADJ': 4, 'CCONJ': 3, 'VERB': 5, 'ADV': 1, 'PRON': 1, 'PART': 1}","['ADP', 'NOUN', 'PUNCT', 'SCONJ', 'DET', 'NOUN', 'AUX', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'PUNCT', 'ADV', 'PRON', 'VERB', 'DET', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN']",Long,High,Medium
29,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"Finally, just as it is essential to acknowledge the existence of concepts and levels of truth or accuracy in conceptions toqualify as a soft perspective, it is also requisite to perceive so-cial and cultural forces as influences on understanding, how - ever strong or weak",45,24,"{'ADV': 5, 'PUNCT': 5, 'SCONJ': 2, 'PRON': 2, 'AUX': 2, 'ADJ': 7, 'PART': 2, 'VERB': 3, 'DET': 2, 'NOUN': 10, 'ADP': 6, 'CCONJ': 4}","['ADV', 'PUNCT', 'ADV', 'SCONJ', 'PRON', 'AUX', 'ADJ', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADJ', 'PART', 'VERB', 'ADV', 'PUNCT', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'SCONJ', 'PUNCT', 'ADV', 'ADJ', 'CCONJ', 'ADJ']",Long,High,High
30,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"If thought or the formation of concepts can proceed without consideration of sociocultural forces,then we are again faced with the futility of building a bridgetoward the social side of our river",31,19,"{'SCONJ': 1, 'NOUN': 9, 'CCONJ': 1, 'DET': 4, 'ADP': 6, 'AUX': 2, 'VERB': 3, 'ADJ': 2, 'PUNCT': 1, 'ADV': 2, 'PRON': 2}","['SCONJ', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'PRON', 'AUX', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'NOUN']",Long,High,Medium
31,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"So, how do our authors stack up on these questions of con - ceptualization, truth, and sociocultural influences",18,9,"{'ADV': 1, 'PUNCT': 4, 'SCONJ': 1, 'AUX': 1, 'PRON': 1, 'NOUN': 4, 'VERB': 1, 'ADP': 3, 'DET': 1, 'PROPN': 2, 'CCONJ': 1, 'ADJ': 1}","['ADV', 'PUNCT', 'SCONJ', 'AUX', 'PRON', 'NOUN', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN']",Medium,High,Medium
32,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"Do they, in effect, qualify as softer or harder perspectives on thechange process, and where would I position them in thatepistemological space I previously described",25,13,"{'AUX': 2, 'PRON': 4, 'PUNCT': 3, 'ADP': 4, 'NOUN': 5, 'VERB': 3, 'ADJ': 3, 'CCONJ': 2, 'SCONJ': 1, 'ADV': 1}","['AUX', 'PRON', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'SCONJ', 'AUX', 'PRON', 'VERB', 'PRON', 'ADP', 'ADJ', 'NOUN', 'PRON', 'ADV', 'VERB']",Long,High,Medium
33,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"I found theGreeno and van de Sande and theV osniadou articles to be themost obvious points of contrast on these issues, particularlybecause they were cast somewhat as epistemological pointand counterpoint",30,11,"{'PRON': 3, 'VERB': 2, 'PROPN': 4, 'CCONJ': 2, 'NOUN': 8, 'ADJ': 3, 'PART': 1, 'AUX': 2, 'ADP': 3, 'DET': 1, 'PUNCT': 1, 'ADV': 1}","['PRON', 'VERB', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'NOUN', 'ADJ', 'NOUN', 'PART', 'AUX', 'PRON', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'PRON', 'AUX', 'VERB', 'ADV', 'ADP', 'ADJ', 'NOUN', 'NOUN']",Long,High,Low
34,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"For instance, in the situations they pose and the language they employ, I envision Greeno and van de Sande (2007)standing firmly on the sociocultural side of our river but witha hand metaphorically outstretched toward the cognitiveshore",36,17,"{'ADP': 5, 'NOUN': 7, 'PUNCT': 3, 'DET': 4, 'PRON': 4, 'VERB': 5, 'CCONJ': 3, 'PROPN': 4, 'ADV': 2, 'ADJ': 1, 'INTJ': 1}","['ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'CCONJ', 'DET', 'NOUN', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'NOUN', 'CCONJ', 'INTJ', 'NOUN', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN']",Long,High,Low
35,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"As a case in point, these authors avoid the use of suchterms as mind and knowledge and seek to redefine the notionof concepts as perspectival understandings",26,12,"{'ADP': 5, 'DET': 4, 'NOUN': 10, 'PUNCT': 1, 'VERB': 3, 'CCONJ': 2, 'PART': 1, 'PROPN': 1}","['ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'VERB', 'PART', 'VERB', 'DET', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",Long,High,Low
36,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"In fact, “mind”appears only once in their article and in that case the term wasused to distinguish the cognitive perspective on conceptualchange from their unique perspective",26,14,"{'ADP': 5, 'NOUN': 8, 'PUNCT': 2, 'ADV': 2, 'PRON': 2, 'CCONJ': 1, 'DET': 3, 'VERB': 2, 'PART': 1, 'ADJ': 2}","['ADP', 'NOUN', 'PUNCT', 'PUNCT', 'NOUN', 'ADV', 'ADV', 'ADP', 'PRON', 'NOUN', 'CCONJ', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PRON', 'ADJ', 'NOUN']",Long,High,Low
37,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"When mentioned, al - beit infrequently, “knowledge” is viewed as between rather than within individuals, with conceptual understanding and conceptual growth portrayed as functions “accomplished byactivity systems and communities of practice” (p",32,12,"{'SCONJ': 1, 'VERB': 4, 'PUNCT': 9, 'PROPN': 3, 'ADV': 2, 'NOUN': 9, 'AUX': 1, 'ADP': 7, 'ADJ': 2, 'CCONJ': 2}","['SCONJ', 'VERB', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'ADV', 'PUNCT', 'PUNCT', 'NOUN', 'PUNCT', 'AUX', 'VERB', 'ADP', 'ADP', 'ADV', 'ADP', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PUNCT', 'PROPN']",Long,High,Medium
38,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,Itwould appear therefore that conceptualization has a placewithin Greeno and van de Sande’s perspective but only whenit comes to the source of knowledge,23,11,"{'AUX': 1, 'VERB': 3, 'ADV': 2, 'DET': 3, 'NOUN': 6, 'PROPN': 4, 'CCONJ': 2, 'PART': 1, 'ADP': 2}","['AUX', 'VERB', 'ADV', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'PART', 'NOUN', 'CCONJ', 'ADV', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']",Long,High,Low
39,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"There appears to be nomovement toward the cognitive side of the river when thetopic turns to the question of where knowledge resides.V osniadou voiced similar concern with the Greeno and vande Sande perspective when she argued that “knowledge mustbe seen not only as a process but also as a product, an objectto be taught” (p",55,29,"{'PRON': 2, 'VERB': 7, 'PART': 2, 'AUX': 2, 'ADJ': 4, 'ADP': 7, 'DET': 7, 'NOUN': 13, 'SCONJ': 4, 'PUNCT': 5, 'PROPN': 3, 'CCONJ': 2, 'NUM': 1, 'ADV': 2}","['PRON', 'VERB', 'PART', 'AUX', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'SCONJ', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'SCONJ', 'NOUN', 'VERB', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'CCONJ', 'NOUN', 'PROPN', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'SCONJ', 'PUNCT', 'NOUN', 'NUM', 'VERB', 'PART', 'ADV', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'AUX', 'VERB', 'PUNCT', 'PUNCT', 'PROPN']",Long,High,High
40,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"As to the issue of truth or accuracy, Greeno and van de Sande offer support for the need for conceptual growth or un - derstanding, although the idea of a misconception does not arise in their discussion",37,18,"{'ADP': 7, 'DET': 4, 'NOUN': 9, 'CCONJ': 3, 'PUNCT': 3, 'PROPN': 6, 'VERB': 2, 'ADJ': 1, 'SCONJ': 1, 'AUX': 1, 'PART': 1, 'PRON': 1}","['ADP', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'SCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'PART', 'VERB', 'ADP', 'PRON', 'NOUN']",Long,High,Medium
41,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"Specifically, their criterion for any“truth” judgment pertains to “following accepted proceduresand terminology with authority vested in the discipline” (p.12)",19,6,"{'ADV': 1, 'PUNCT': 6, 'PRON': 1, 'NOUN': 7, 'ADP': 3, 'VERB': 4, 'PART': 1, 'DET': 1, 'PROPN': 1}","['ADV', 'PUNCT', 'PRON', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'PART', 'PUNCT', 'VERB', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT']",Medium,High,Low
42,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,One is said to act with conceptual agency when a positivecontribution is made to that disciplinary group or communityof practice,20,11,"{'NUM': 1, 'AUX': 2, 'VERB': 3, 'PART': 1, 'ADP': 2, 'ADJ': 2, 'NOUN': 4, 'SCONJ': 1, 'DET': 2, 'CCONJ': 1, 'PROPN': 1}","['NUM', 'AUX', 'VERB', 'PART', 'VERB', 'ADP', 'ADJ', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'PROPN', 'NOUN']",Long,High,Medium
43,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"To play off of Murphy’s creative title in this issue,truth for Greeno and van de Sande is in the eyes of the behold-ers",23,13,"{'PART': 2, 'VERB': 1, 'ADP': 6, 'PROPN': 5, 'ADJ': 1, 'NOUN': 6, 'DET': 3, 'PUNCT': 2, 'CCONJ': 1, 'AUX': 1}","['PART', 'VERB', 'ADP', 'ADP', 'PROPN', 'PART', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN']",Long,High,Low
44,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"Thus, given the primacy for sociocultural influences, ac-ceptance of a distributed conception, and the collective judg-ment of truth, I have placed Greeno and van de Sande squarelywithin the sociocultural quadrant with some drift toward thecognitive side of the proverbial river (see Figure 2)",43,19,"{'ADV': 2, 'PUNCT': 6, 'VERB': 4, 'DET': 6, 'NOUN': 14, 'ADP': 6, 'ADJ': 5, 'CCONJ': 2, 'PRON': 1, 'AUX': 1, 'PROPN': 5, 'NUM': 1}","['ADV', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'ADV', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'PROPN', 'NUM', 'PUNCT']",Long,High,Low
45,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"In contrast,V osniadou (2007) does not shy away from the idea of concepts or the mind as repository of knowledge;both are essential to her theoretical perspective",26,13,"{'ADP': 6, 'NOUN': 7, 'PUNCT': 3, 'ADJ': 3, 'NUM': 1, 'AUX': 2, 'PART': 1, 'VERB': 1, 'ADV': 1, 'DET': 2, 'CCONJ': 1, 'PROPN': 1, 'PRON': 1}","['ADP', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'AUX', 'PART', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'AUX', 'ADJ', 'ADP', 'PRON', 'ADJ', 'NOUN']",Long,High,Low
46,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"Nonetheless,she readily accepts that such concepts are directly affected bysociocultural forces and are therefore not only changing andchangeable, but also socially distributed",22,11,"{'ADV': 7, 'PUNCT': 2, 'PRON': 1, 'VERB': 4, 'SCONJ': 1, 'ADJ': 3, 'NOUN': 2, 'AUX': 2, 'CCONJ': 2, 'PART': 1}","['ADV', 'PUNCT', 'PRON', 'ADV', 'VERB', 'SCONJ', 'ADJ', 'NOUN', 'AUX', 'ADV', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'AUX', 'ADV', 'PART', 'ADV', 'VERB', 'ADJ', 'PUNCT', 'CCONJ', 'ADV', 'ADV', 'VERB']",Long,High,Medium
47,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"Quoting Hatano(1994), she concurs that while “understanding is a social pro - cess, it also involves much processing by an active individual mind.” The symbolic structures that are essential in the pro - cess of conceptual change forV osniadou can exist internally in the mind of the individual or be found in the context or en - vironment (e.g., globe)",60,26,"{'PROPN': 3, 'NOUN': 11, 'PUNCT': 11, 'PRON': 3, 'VERB': 4, 'SCONJ': 2, 'AUX': 4, 'DET': 7, 'ADJ': 12, 'ADV': 4, 'ADP': 6, 'CCONJ': 2}","['PROPN', 'NOUN', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'SCONJ', 'SCONJ', 'PUNCT', 'NOUN', 'AUX', 'DET', 'ADJ', 'ADJ', 'ADJ', 'ADJ', 'PUNCT', 'PRON', 'ADV', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'PRON', 'AUX', 'ADJ', 'ADP', 'DET', 'ADJ', 'PUNCT', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'PROPN', 'NOUN', 'AUX', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADV', 'PUNCT', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'PROPN', 'PUNCT']",Long,High,High
48,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"As with Greeno and van de Sande, she vests thedisciplinary community with much of the power to judgethe verisimilitude of individuals’ mental representations.Through orchestrated and positive instructional experiences,students may abandon their more naïve or synthetic mentalmodels for those that more closely approximate accepted sci - entific models",47,20,"{'ADP': 7, 'PROPN': 5, 'CCONJ': 3, 'PUNCT': 4, 'PRON': 4, 'VERB': 3, 'ADJ': 9, 'NOUN': 11, 'DET': 2, 'PART': 2, 'AUX': 1, 'ADV': 2}","['ADP', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'ADP', 'DET', 'NOUN', 'PART', 'DET', 'NOUN', 'ADP', 'NOUN', 'PART', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'AUX', 'VERB', 'PRON', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'PRON', 'PRON', 'ADV', 'ADV', 'ADJ', 'VERB', 'PROPN', 'PUNCT', 'NOUN', 'NOUN']",Long,High,Low
49,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"Thus, based on her detailed explanation, it is not hard to positionV osniadou within the more cognitivequadrant but with clear advances toward the socioculturalside of the river, especially when the question pertains to thesource of knowledge",36,20,"{'ADV': 3, 'PUNCT': 3, 'VERB': 3, 'ADP': 7, 'PRON': 2, 'ADJ': 4, 'NOUN': 7, 'AUX': 1, 'PART': 2, 'NUM': 1, 'DET': 4, 'CCONJ': 1, 'SCONJ': 1}","['ADV', 'PUNCT', 'VERB', 'ADP', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'PART', 'ADJ', 'ADP', 'NUM', 'NOUN', 'ADP', 'DET', 'ADV', 'ADJ', 'CCONJ', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'SCONJ', 'DET', 'NOUN', 'VERB', 'PART', 'VERB', 'ADP', 'NOUN']",Long,High,Medium
50,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"The other two contributors to this volume can be found more to the center of this multidimensional space, or some-where in the middle of the river to use Greeno and van deSande’s metaphor",33,22,"{'DET': 6, 'ADJ': 3, 'NUM': 1, 'NOUN': 8, 'ADP': 5, 'AUX': 2, 'VERB': 2, 'PUNCT': 2, 'CCONJ': 2, 'PRON': 1, 'SCONJ': 1, 'PART': 2, 'PROPN': 2}","['DET', 'ADJ', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'AUX', 'VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'PUNCT', 'SCONJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PART', 'VERB', 'PROPN', 'CCONJ', 'PROPN', 'NOUN', 'PART', 'NOUN']",Long,High,Medium
51,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"(2007), the mechanismthat illuminates the necessity of a dual cognitive-socio-cultural perspective on conceptual change arises in attemptsto unearth and interpret individuals’ mental representations.As they explain: Rather than regarding interview data as mirroring some sort of conceptual structure related to the mind, or some sort ofmental processing, we look at the answers as indicating whatthe interviewee is trying to accomplish in the interview situa - tion",65,27,"{'PUNCT': 10, 'NUM': 1, 'DET': 9, 'NOUN': 18, 'VERB': 11, 'ADP': 10, 'ADJ': 9, 'PROPN': 1, 'CCONJ': 2, 'PART': 2, 'SCONJ': 1, 'PRON': 2, 'ADV': 1, 'AUX': 1}","['PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADP', 'PROPN', 'ADJ', 'CCONJ', 'VERB', 'NOUN', 'PART', 'ADJ', 'NOUN', 'PUNCT', 'SCONJ', 'PRON', 'VERB', 'PUNCT', 'ADV', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'AUX', 'VERB', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'NOUN']",Long,High,Medium
52,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"Thus, the object of analysis is verbal actions rather than utterances regarded as overt representations of thoughts ormental processes",19,8,"{'ADV': 2, 'PUNCT': 1, 'DET': 1, 'NOUN': 7, 'ADP': 4, 'AUX': 1, 'ADJ': 3, 'VERB': 1}","['ADV', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'ADJ', 'NOUN', 'ADV', 'ADP', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN']",Medium,High,Low
53,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,It is by identifying these actions that wecan make inferences about the agent’s knowledge and experi - ences,18,10,"{'PRON': 2, 'AUX': 2, 'ADP': 2, 'VERB': 2, 'DET': 2, 'NOUN': 6, 'PART': 1, 'CCONJ': 1, 'PUNCT': 1}","['PRON', 'AUX', 'ADP', 'VERB', 'DET', 'NOUN', 'PRON', 'AUX', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PART', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'NOUN']",Medium,High,Low
54,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,31–32) The casting of concepts in words that communicate by the in - terviewee and the efforts to interpret and affix meaning to those utterances by the interviewer is a social act nested in aparticular context,36,18,"{'X': 1, 'PUNCT': 2, 'DET': 6, 'NOUN': 9, 'ADP': 7, 'PRON': 1, 'VERB': 4, 'CCONJ': 2, 'PART': 1, 'ADJ': 3, 'AUX': 1}","['X', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'ADP', 'PUNCT', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN']",Long,High,Low
55,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,The question of the correctness or accuracy of individuals’ conception is a bit more problematic to assess in Halldén etal.’s contribution,21,11,"{'DET': 3, 'NOUN': 8, 'ADP': 3, 'CCONJ': 1, 'PART': 3, 'AUX': 1, 'ADV': 1, 'ADJ': 1, 'VERB': 1, 'PROPN': 1, 'PUNCT': 1}","['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PART', 'NOUN', 'AUX', 'DET', 'NOUN', 'ADV', 'ADJ', 'PART', 'VERB', 'ADP', 'PROPN', 'NOUN', 'PUNCT', 'PART', 'NOUN']",Long,High,Low
56,Bridging Cognition and Socioculturalism Within Conceptual Change Research- Unnecessary Foray or Unachievable Feat,"Although there is concern for coherence orcorrectness, much of that focus rests on the match betweenthe individuals’ true understanding and those extrapolatedthrough the interview process",25,12,"{'SCONJ': 1, 'PRON': 2, 'VERB': 2, 'NOUN': 9, 'ADP': 4, 'PUNCT': 2, 'ADJ': 3, 'DET': 3, 'CCONJ': 1}","['SCONJ', 'PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'CCONJ', 'PRON', 'ADP', 'DET', 'NOUN', 'NOUN']",Long,High,Medium
